park_id,land_id,land_name,ride_id,ride_name,is_open,wait_time,last_updated_utc,ingested_at_utc,source,raw_file,last_updated_local,date,hour,day_of_week,day_of_week_num,month,year,is_weekend,time_period
319,,,11376,Fotos com a Turma do Madagascar ,True,0,2026-05-21 20:00:05+00:00,2026-05-21 20:01:51.104747+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T200151Z.json,2026-05-21 17:00:05-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,11350,Fotos com Betinho e Lully,True,0,2026-05-21 20:00:05+00:00,2026-05-21 20:01:51.104747+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T200151Z.json,2026-05-21 17:00:05-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,14418,Fotos com Bob Esponja e sua turma,True,0,2026-05-21 20:00:05+00:00,2026-05-21 20:01:51.104747+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T200151Z.json,2026-05-21 17:00:05-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,11377,Fotos com Megamente e Metro Man,True,0,2026-05-21 20:00:05+00:00,2026-05-21 20:01:51.104747+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T200151Z.json,2026-05-21 17:00:05-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,11375,Fotos com Po do Kung Fu Panda ,True,0,2026-05-21 20:00:05+00:00,2026-05-21 20:01:51.104747+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T200151Z.json,2026-05-21 17:00:05-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,11374,Fotos com Shrek e sua Turma ,True,0,2026-05-21 20:00:05+00:00,2026-05-21 20:01:51.104747+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T200151Z.json,2026-05-21 17:00:05-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,12602,Fotos com Trolls,True,0,2026-05-21 20:00:05+00:00,2026-05-21 20:01:51.104747+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T200151Z.json,2026-05-21 17:00:05-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,11559,Hot Wheels Epic Show,True,0,2026-05-21 20:00:05+00:00,2026-05-21 20:01:51.104747+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T200151Z.json,2026-05-21 17:00:05-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,11597,Madagascar Circus Show,True,0,2026-05-21 20:00:05+00:00,2026-05-21 20:01:51.104747+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T200151Z.json,2026-05-21 17:00:05-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
319,,,11338,Madagascar Crazy River Adventure!,True,15,2026-05-21 20:00:05+00:00,2026-05-21 20:01:51.104747+00:00,queue-times.com,D:\Documents\GitHub\BCWflow\data\raw\queue_times\park_id=319\2026-05-21\queue_times_20260521T200151Z.json,2026-05-21 17:00:05-03:00,2026-05-21,17,Thursday,3,5,2026,False,afternoon
